Volunteer_ID,Volunteer_Name,Age,Gender,District,Availability,Primary_Skill,Secondary_Skill,Languages_Known,Experience_Years,Past_NGO_Work,Emergency_Contact,Blood_Group,Training_Completed,Notes,NGO_ID,NGO_Name,Category,Address,Contact,Volunteers_Needed,Match_Status,Showed_Up,Volunteer_Hours,Satisfaction_Rating
228,Volunteer_128,42,Female,Nagpur,Evenings,Event Management,Sports Coaching,"marathi, hindi",2,Helpage India,9732455356,O+,Yes,Good with kids,41,Solapur Care Home,Healthcare,Nashik,9376535701,15,1,1,5,4
229,Volunteer_129,45,Female,Solapur,Evenings,Counseling,Driving,"hindi, english",2,None,9904832764,O+,Yes,Good with kids,10,Seva Ashram,Orphanage,Solapur,9664242740,13,1,1,9,1
230,Volunteer_130,45,Female,Amravati,Flexible,Teaching,Sports Coaching,"marathi, english",5,Cry Foundation,9847614173,O+,Yes,Good with kids,22,Seva Ashram,Orphanage,Satara,9291797204,15,1,1,2,2
231,Volunteer_131,45,Female,Pune,Weekends,Teaching,First Aid,"marathi, hindi",4,None,9245190014,AB+,No,Good with kids,38,Helping Hands,Education,Mumbai,9966765633,18,1,0,9,4
232,Volunteer_132,30,Female,Amravati,Full-time,IT Support,First Aid,"hindi, english",2,Childline,9903917424,O-,No,Great fundraiser,33,Jeevan Jyot,Education,Nagpur,9231202023,13,1,0,7,3
233,Volunteer_133,26,Female,Nagpur,Flexible,IT Support,Photography,"english, marathi",0,None,9151007823,O-,Yes,Skilled counselor,22,Anathalaya,Orphanage,Nagpur,9961808244,8,0,0,7,2
234,Volunteer_134,46,Male,Mumbai,Full-time,Medical Assistance,Cooking,"hindi, marathi, english",2,None,9814253062,B+,Yes,Great fundraiser,44,Anathalaya,Education,Satara,9990878506,14,1,0,5,3
235,Volunteer_135,32,Male,Mumbai,Full-time,Counseling,Photography,"marathi, english",5,Red Cross,9314156303,A+,Yes,Experienced nurse,37,Hope Foundation,Healthcare,Satara,9443005777,11,1,1,8,1
236,Volunteer_136,30,Male,Pune,Weekends,Fundraising,Sports Coaching,"hindi, marathi, english",3,Red Cross,9546791138,B+,No,Handles crowd well,13,Green Maharashtra,Environment,Nashik,9181827222,6,0,1,7,5
237,Volunteer_137,18,Male,Kolhapur,Evenings,Logistics,Music Therapy,"english, marathi",0,Red Cross,9189445113,B+,Yes,Skilled counselor,27,Green Maharashtra,Environment,Satara,9017331916,1,0,1,6,1
238,Volunteer_138,42,Female,Nagpur,Weekends,Counseling,Photography,"hindi, english",2,None,9173352975,B+,Yes,Experienced nurse,15,Seva Ashram,Child Care,Nashik,9048100671,2,1,0,2,2
239,Volunteer_139,24,Female,Nagpur,Flexible,Medical Assistance,Photography,"english, marathi",2,Cry Foundation,9222102951,B+,No,Great fundraiser,22,Hope Foundation,Healthcare,Kolhapur,9243091198,13,0,1,6,3
240,Volunteer_140,26,Male,Nashik,Flexible,IT Support,First Aid,"english, marathi",1,Childline,9352233469,O-,Yes,Handles crowd well,30,Solapur Care Home,Animal Welfare,Mumbai,9893640680,1,1,1,2,3
241,Volunteer_141,41,Female,Kolhapur,Flexible,Counseling,Music Therapy,"hindi, marathi, english",4,Childline,9457667083,A+,No,Experienced nurse,43,Helping Hands,Education,Solapur,9361970824,4,1,0,1,4
242,Volunteer_142,18,Male,Sangli,Weekends,Counseling,Driving,"marathi, english",0,Cry Foundation,9208276258,B+,No,Handles crowd well,40,Hope Foundation,Education,Nashik,9566233968,2,1,1,9,1
243,Volunteer_143,29,Female,Sangli,Full-time,IT Support,Sports Coaching,"english, marathi",1,Cry Foundation,9847408880,O-,No,Experienced nurse,37,Seva Ashram,Animal Welfare,Satara,9252509830,16,1,0,5,1
244,Volunteer_144,25,Male,Solapur,Full-time,Medical Assistance,Photography,"hindi, marathi, english",3,Childline,9740288532,B+,Yes,Great fundraiser,34,Solapur Care Home,Child Care,Pune,9705853352,3,1,0,4,2
245,Volunteer_145,41,Female,Satara,Weekdays,IT Support,Music Therapy,"marathi, english",4,Helpage India,9925642417,O+,Yes,Handles crowd well,44,Anathalaya,Child Care,Sangli,9687898165,17,1,1,8,3
246,Volunteer_146,48,Female,Mumbai,Flexible,Teaching,Cooking,"hindi, english",0,Red Cross,9338272170,B+,No,Experienced nurse,34,Solapur Care Home,Education,Nagpur,9919348288,5,0,1,5,2
247,Volunteer_147,28,Male,Sangli,Full-time,Fundraising,Music Therapy,"hindi, english",2,Red Cross,9546957539,B+,Yes,Great fundraiser,48,Jeevan Jyot,Education,Mumbai,9419470849,8,1,0,7,2
248,Volunteer_148,36,Female,Kolhapur,Weekdays,IT Support,Sports Coaching,"marathi, hindi",0,Childline,9120740847,AB+,No,Skilled counselor,35,Hope Foundation,Animal Welfare,Sangli,9785339523,12,0,0,3,3
249,Volunteer_149,34,Male,Nagpur,Full-time,Medical Assistance,Music Therapy,"hindi, marathi, english",2,Cry Foundation,9035333904,O+,Yes,Great fundraiser,42,Seva Ashram,Healthcare,Aurangabad,9499935565,12,0,1,8,2
250,Volunteer_150,25,Male,Sangli,Flexible,Event Management,Music Therapy,"marathi, english",4,Helpage India,9792143135,A+,No,Great fundraiser,19,Hope Foundation,Animal Welfare,Satara,9848990239,1,1,1,8,3
251,Volunteer_151,20,Male,Nagpur,Evenings,Teaching,Music Therapy,"english, marathi",2,Childline,9892342231,B+,No,Skilled counselor,8,Anathalaya,Child Care,Nashik,9167056227,1,0,1,3,2
252,Volunteer_152,20,Male,Sangli,Flexible,Event Management,Cooking,"hindi, english",3,Red Cross,9111449370,A+,Yes,Great fundraiser,39,Green Maharashtra,Animal Welfare,Solapur,9208235393,15,1,0,9,5
253,Volunteer_153,18,Female,Mumbai,Weekends,Logistics,Photography,"marathi, english",5,None,9040888723,O+,Yes,Skilled counselor,33,Anathalaya,Animal Welfare,Pune,9964394855,17,0,0,8,2
254,Volunteer_154,44,Female,Amravati,Full-time,IT Support,Sports Coaching,"hindi, marathi, english",2,Cry Foundation,9992181912,B+,Yes,Skilled counselor,44,Seva Ashram,Animal Welfare,Solapur,9498445809,2,0,0,1,2
255,Volunteer_155,22,Female,Sangli,Full-time,Teaching,Cooking,"marathi, hindi",3,None,9884712513,AB+,Yes,Skilled counselor,28,Jeevan Jyot,Healthcare,Sangli,9623359218,17,0,0,8,5
256,Volunteer_156,27,Male,Kolhapur,Weekends,Fundraising,Music Therapy,"hindi, english",5,Childline,9329090696,O-,No,Experienced nurse,37,Helping Hands,Elderly Care,Pune,9099243199,9,0,0,4,1
257,Volunteer_157,24,Female,Sangli,Weekends,IT Support,Music Therapy,"marathi, english",4,Red Cross,9898920027,AB+,No,Handles crowd well,48,Solapur Care Home,Education,Amravati,9139011213,12,1,0,6,3
258,Volunteer_158,43,Male,Satara,Evenings,Fundraising,Photography,"marathi, english",4,Helpage India,9704516532,AB+,Yes,Experienced nurse,25,Solapur Care Home,Orphanage,Nagpur,9219608723,4,1,1,9,4
259,Volunteer_159,26,Female,Mumbai,Full-time,Counseling,Sports Coaching,"marathi, english",0,None,9090837820,O-,Yes,Skilled counselor,36,Anathalaya,Animal Welfare,Satara,9195846744,13,1,0,5,5
260,Volunteer_160,45,Female,Kolhapur,Full-time,Event Management,First Aid,"hindi, marathi, english",3,Helpage India,9725561602,O-,No,Handles crowd well,17,Hope Foundation,Orphanage,Aurangabad,9877283305,4,1,1,7,1
261,Volunteer_161,24,Female,Nashik,Evenings,Teaching,Cooking,"hindi, marathi, english",3,Red Cross,9111089605,O-,Yes,Handles crowd well,24,Green Maharashtra,Elderly Care,Sangli,9837543472,7,0,0,1,2
262,Volunteer_162,26,Male,Kolhapur,Weekdays,Fundraising,Photography,"hindi, marathi, english",1,None,9155005030,B+,Yes,Skilled counselor,21,Hope Foundation,Education,Nashik,9611114631,14,1,1,9,1
263,Volunteer_163,25,Female,Satara,Evenings,Medical Assistance,Sports Coaching,"english, marathi",1,Helpage India,9381105120,A+,Yes,Handles crowd well,2,Jeevan Jyot,Child Care,Nagpur,9895407294,9,0,0,6,5
264,Volunteer_164,29,Female,Amravati,Flexible,Fundraising,Cooking,"marathi, english",5,Helpage India,9956784182,A+,Yes,Handles crowd well,31,Helping Hands,Orphanage,Aurangabad,9959645613,1,1,1,4,2
265,Volunteer_165,19,Male,Mumbai,Full-time,Medical Assistance,Music Therapy,"hindi, english",5,None,9273748736,O-,No,Experienced nurse,44,Hope Foundation,Child Care,Solapur,9291740820,1,1,0,6,1
266,Volunteer_166,18,Female,Nashik,Weekends,IT Support,Sports Coaching,"hindi, marathi, english",1,Red Cross,9838837348,AB+,No,Handles crowd well,33,Solapur Care Home,Orphanage,Nagpur,9225278550,4,1,1,5,4
267,Volunteer_167,33,Male,Satara,Flexible,Teaching,Sports Coaching,"hindi, marathi, english",5,Helpage India,9880379077,O+,Yes,Skilled counselor,30,Green Maharashtra,Child Care,Aurangabad,9464545183,1,1,1,3,3
268,Volunteer_168,40,Female,Satara,Full-time,Fundraising,Driving,"marathi, english",2,Childline,9717589292,O-,No,Good with kids,12,Hope Foundation,Animal Welfare,Aurangabad,9038123230,10,1,1,7,3
269,Volunteer_169,40,Male,Pune,Evenings,Logistics,Sports Coaching,"hindi, marathi, english",1,None,9358312878,AB+,Yes,Good with kids,44,Green Maharashtra,Orphanage,Solapur,9203228004,2,1,0,3,5
270,Volunteer_170,47,Male,Mumbai,Flexible,Fundraising,First Aid,"english, marathi",3,Cry Foundation,9224537038,AB+,Yes,Good with kids,12,Helping Hands,Child Care,Aurangabad,9922863631,15,1,1,2,2
271,Volunteer_171,41,Female,Kolhapur,Full-time,Logistics,Sports Coaching,"english, marathi",2,Cry Foundation,9913154284,B+,Yes,Skilled counselor,49,Solapur Care Home,Elderly Care,Mumbai,9251524903,3,0,1,4,2
272,Volunteer_172,22,Male,Nagpur,Weekdays,Teaching,First Aid,"hindi, marathi, english",5,Red Cross,9440417305,B+,No,Good with kids,24,Green Maharashtra,Healthcare,Pune,9865780841,9,1,0,7,3
273,Volunteer_173,20,Male,Amravati,Weekdays,Fundraising,Music Therapy,"marathi, english",4,Childline,9293348472,A+,No,Experienced nurse,24,Hope Foundation,Child Care,Mumbai,9612274458,17,1,1,5,1
274,Volunteer_174,29,Male,Nagpur,Weekends,Medical Assistance,First Aid,"marathi, english",0,Helpage India,9851246989,A+,No,Skilled counselor,11,Solapur Care Home,Healthcare,Solapur,9836811879,13,1,1,9,2
275,Volunteer_175,25,Male,Kolhapur,Full-time,Fundraising,Cooking,"marathi, english",1,Cry Foundation,9787380729,O+,No,Skilled counselor,13,Anathalaya,Healthcare,Kolhapur,9379220328,3,0,1,7,4
276,Volunteer_176,39,Male,Kolhapur,Weekdays,Event Management,Music Therapy,"marathi, hindi",4,Red Cross,9534285493,O+,No,Skilled counselor,27,Anathalaya,Education,Nagpur,9127168145,4,1,1,9,4
277,Volunteer_177,44,Male,Mumbai,Evenings,IT Support,Music Therapy,"hindi, marathi, english",5,Childline,9788401862,O+,Yes,Handles crowd well,8,Jeevan Jyot,Animal Welfare,Amravati,9993055778,4,1,1,9,2
278,Volunteer_178,20,Female,Kolhapur,Full-time,Counseling,First Aid,"marathi, english",3,Childline,9440359725,O+,Yes,Handles crowd well,10,Anathalaya,Elderly Care,Nashik,9438524016,11,1,1,2,2
279,Volunteer_179,18,Male,Pune,Evenings,Medical Assistance,Photography,"english, marathi",0,Red Cross,9304595710,AB+,No,Handles crowd well,8,Hope Foundation,Healthcare,Nashik,9705812787,7,0,1,1,3
280,Volunteer_180,20,Male,Nashik,Evenings,Event Management,Social Media,"hindi, english",4,Red Cross,9956418681,AB+,No,Great fundraiser,20,Helping Hands,Environment,Sangli,9880297870,11,1,1,4,5
281,Volunteer_181,22,Female,Kolhapur,Weekdays,Logistics,Sports Coaching,"hindi, english",0,Helpage India,9768302622,A+,No,Experienced nurse,8,Solapur Care Home,Animal Welfare,Sangli,9561132478,11,1,1,4,3
282,Volunteer_182,32,Female,Nagpur,Full-time,IT Support,Driving,"marathi, english",1,Red Cross,9297320407,B+,Yes,Skilled counselor,9,Green Maharashtra,Healthcare,Solapur,9456033332,10,1,1,2,5
283,Volunteer_183,31,Female,Kolhapur,Flexible,Teaching,Social Media,"hindi, english",5,Helpage India,9811687226,B+,No,Skilled counselor,7,Seva Ashram,Child Care,Sangli,9600997722,5,1,1,3,4
284,Volunteer_184,20,Female,Pune,Weekdays,Medical Assistance,Sports Coaching,"hindi, english",3,Helpage India,9669635550,O-,Yes,Handles crowd well,14,Anathalaya,Healthcare,Nashik,9846484560,13,1,0,3,5
285,Volunteer_185,18,Female,Sangli,Weekdays,Counseling,Sports Coaching,"marathi, hindi",5,None,9136568604,AB+,Yes,Skilled counselor,28,Anathalaya,Child Care,Mumbai,9095143527,12,0,0,5,3
286,Volunteer_186,22,Female,Sangli,Full-time,IT Support,Music Therapy,"english, marathi",0,Childline,9543902313,O+,No,Skilled counselor,2,Seva Ashram,Child Care,Amravati,9441989953,10,0,0,1,2
287,Volunteer_187,43,Female,Satara,Full-time,Logistics,Sports Coaching,"english, marathi",4,Childline,9075278047,O+,Yes,Good with kids,43,Green Maharashtra,Environment,Nashik,9475030896,7,1,0,9,5
288,Volunteer_188,40,Male,Amravati,Evenings,Counseling,Driving,"marathi, hindi",1,Childline,9766736656,O-,Yes,Skilled counselor,8,Green Maharashtra,Healthcare,Mumbai,9339613937,19,1,0,8,3
289,Volunteer_189,48,Male,Solapur,Full-time,Teaching,Sports Coaching,"marathi, hindi",1,None,9082493325,B+,No,Great fundraiser,13,Seva Ashram,Healthcare,Kolhapur,9056827934,19,0,1,8,4
290,Volunteer_190,31,Female,Nashik,Evenings,Teaching,First Aid,"hindi, english",5,Helpage India,9351922943,O+,Yes,Handles crowd well,21,Green Maharashtra,Orphanage,Solapur,9996007740,19,1,0,3,5
291,Volunteer_191,24,Male,Aurangabad,Weekdays,Logistics,Social Media,"hindi, marathi, english",4,Helpage India,9530714041,B+,No,Experienced nurse,47,Hope Foundation,Animal Welfare,Satara,9792314559,12,1,1,2,4
292,Volunteer_192,44,Male,Satara,Weekends,Medical Assistance,First Aid,"hindi, english",4,Red Cross,9841728495,O-,Yes,Experienced nurse,28,Green Maharashtra,Orphanage,Kolhapur,9200565604,15,1,1,1,4
293,Volunteer_193,26,Male,Amravati,Flexible,Logistics,Driving,"marathi, hindi",0,None,9531248151,B+,No,Good with kids,35,Solapur Care Home,Education,Kolhapur,9082023784,5,0,0,6,1
294,Volunteer_194,32,Female,Sangli,Weekdays,Fundraising,Sports Coaching,"english, marathi",5,Red Cross,9832220268,B+,No,Experienced nurse,23,Green Maharashtra,Child Care,Nashik,9838328552,14,0,0,1,5
295,Volunteer_195,32,Female,Nagpur,Full-time,Teaching,Cooking,"hindi, english",5,None,9357668542,B+,Yes,Experienced nurse,46,Anathalaya,Environment,Solapur,9888512097,12,1,1,5,3
296,Volunteer_196,43,Male,Aurangabad,Flexible,IT Support,Driving,"hindi, marathi, english",2,Red Cross,9972765685,O+,No,Handles crowd well,15,Helping Hands,Orphanage,Pune,9273740833,11,1,1,9,5
297,Volunteer_197,27,Female,Amravati,Weekends,Fundraising,Music Therapy,"hindi, english",5,Cry Foundation,9542279704,A+,Yes,Handles crowd well,2,Hope Foundation,Healthcare,Aurangabad,9582489330,5,1,1,9,5
298,Volunteer_198,45,Male,Amravati,Weekends,Event Management,First Aid,"marathi, english",1,Childline,9307231930,AB+,Yes,Great fundraiser,12,Hope Foundation,Education,Kolhapur,9827163574,16,1,1,4,4
299,Volunteer_199,30,Male,Satara,Evenings,Counseling,First Aid,"hindi, english",0,Childline,9744257823,B+,No,Good with kids,36,Green Maharashtra,Environment,Sangli,9637149242,18,1,1,7,4
300,Volunteer_200,36,Male,Aurangabad,Flexible,Fundraising,Photography,"marathi, hindi",4,Helpage India,9148823667,B+,Yes,Experienced nurse,3,Helping Hands,Elderly Care,Mumbai,9492374786,12,1,1,7,4
301,Volunteer_201,48,Male,Mumbai,Evenings,Counseling,Sports Coaching,"english, marathi",5,Cry Foundation,9192520529,B+,No,Great fundraiser,5,Helping Hands,Healthcare,Pune,9069242384,5,1,1,4,4
302,Volunteer_202,49,Female,Solapur,Weekdays,Logistics,Music Therapy,"english, marathi",0,Childline,9546426733,A+,Yes,Good with kids,3,Jeevan Jyot,Healthcare,Solapur,9373337165,16,1,1,5,3
303,Volunteer_203,24,Female,Mumbai,Flexible,Fundraising,Cooking,"marathi, hindi",5,Helpage India,9084793233,O-,Yes,Experienced nurse,47,Helping Hands,Elderly Care,Satara,9293550797,12,1,1,9,2
304,Volunteer_204,34,Female,Aurangabad,Weekdays,Logistics,First Aid,"marathi, english",4,Cry Foundation,9707357732,O+,No,Experienced nurse,19,Green Maharashtra,Child Care,Amravati,9118677805,2,0,0,7,1
305,Volunteer_205,37,Male,Mumbai,Evenings,Event Management,First Aid,"marathi, hindi",3,Childline,9869295897,A+,Yes,Handles crowd well,2,Green Maharashtra,Child Care,Pune,9328130213,6,1,1,7,4
306,Volunteer_206,46,Female,Pune,Flexible,Teaching,Music Therapy,"hindi, english",4,Red Cross,9682478075,B+,Yes,Skilled counselor,44,Seva Ashram,Orphanage,Satara,9360737570,4,0,1,7,4
307,Volunteer_207,49,Male,Sangli,Evenings,Event Management,Driving,"marathi, hindi",4,None,9874338530,A+,Yes,Good with kids,37,Anathalaya,Orphanage,Nashik,9051235712,13,1,1,9,1
308,Volunteer_208,21,Female,Pune,Flexible,Teaching,Driving,"marathi, hindi",4,Cry Foundation,9163419975,A+,Yes,Experienced nurse,17,Jeevan Jyot,Healthcare,Nagpur,9602519549,10,1,0,5,4
309,Volunteer_209,47,Male,Kolhapur,Evenings,Logistics,Sports Coaching,"marathi, english",5,Helpage India,9064627603,A+,Yes,Good with kids,14,Green Maharashtra,Animal Welfare,Aurangabad,9811112559,17,0,0,6,2
310,Volunteer_210,22,Male,Mumbai,Weekends,Teaching,Photography,"hindi, english",2,Cry Foundation,9981988533,O-,Yes,Great fundraiser,28,Seva Ashram,Healthcare,Nashik,9586538396,14,1,0,3,5
311,Volunteer_211,40,Male,Kolhapur,Evenings,Counseling,First Aid,"hindi, marathi, english",4,Helpage India,9738989929,AB+,Yes,Great fundraiser,27,Jeevan Jyot,Orphanage,Solapur,9745990019,15,1,0,1,1
312,Volunteer_212,24,Female,Nagpur,Weekends,IT Support,Photography,"hindi, marathi, english",1,Cry Foundation,9120551509,O+,Yes,Skilled counselor,10,Anathalaya,Elderly Care,Nagpur,9986865980,8,1,0,2,3
313,Volunteer_213,30,Female,Nashik,Evenings,Event Management,Driving,"english, marathi",1,Helpage India,9223440338,O-,No,Experienced nurse,3,Jeevan Jyot,Orphanage,Satara,9385804128,18,0,1,8,1
314,Volunteer_214,32,Female,Nagpur,Flexible,Fundraising,Driving,"marathi, hindi",0,Childline,9867931037,O-,Yes,Handles crowd well,36,Seva Ashram,Healthcare,Nagpur,9707253392,3,1,0,1,2
315,Volunteer_215,28,Female,Aurangabad,Flexible,Event Management,Social Media,"english, marathi",2,Red Cross,9488106036,AB+,Yes,Experienced nurse,38,Solapur Care Home,Environment,Amravati,9012429979,17,0,0,7,3
316,Volunteer_216,46,Male,Amravati,Flexible,Counseling,Cooking,"marathi, english",0,Childline,9472763227,O-,No,Good with kids,25,Green Maharashtra,Healthcare,Sangli,9282686129,7,0,0,5,5
317,Volunteer_217,21,Female,Sangli,Full-time,Teaching,Sports Coaching,"hindi, marathi, english",1,Red Cross,9016829282,A+,No,Great fundraiser,22,Anathalaya,Environment,Sangli,9915335001,13,0,1,6,4
318,Volunteer_218,30,Female,Mumbai,Weekdays,Counseling,Social Media,"marathi, hindi",1,Childline,9572896490,A+,No,Good with kids,48,Hope Foundation,Environment,Nashik,9269106823,16,0,0,8,1
319,Volunteer_219,49,Male,Satara,Flexible,Medical Assistance,Cooking,"marathi, english",3,Childline,9374357770,B+,Yes,Skilled counselor,39,Anathalaya,Healthcare,Nashik,9676935585,5,1,0,4,3
320,Volunteer_220,24,Male,Nashik,Weekends,Medical Assistance,Social Media,"marathi, english",4,Cry Foundation,9224513822,O-,No,Great fundraiser,47,Anathalaya,Animal Welfare,Solapur,9765505338,4,1,1,6,1
321,Volunteer_221,44,Male,Solapur,Flexible,Fundraising,Social Media,"marathi, hindi",1,None,9495186352,B+,No,Handles crowd well,30,Anathalaya,Animal Welfare,Solapur,9387887121,10,1,1,3,5
322,Volunteer_222,36,Female,Solapur,Full-time,Counseling,Sports Coaching,"marathi, english",5,Helpage India,9157724143,O+,Yes,Great fundraiser,21,Solapur Care Home,Education,Mumbai,9468933982,13,1,0,7,1
323,Volunteer_223,39,Male,Solapur,Weekends,Logistics,Sports Coaching,"marathi, hindi",5,Helpage India,9441721830,A+,Yes,Experienced nurse,30,Green Maharashtra,Orphanage,Amravati,9659375258,10,0,0,2,3
324,Volunteer_224,45,Male,Mumbai,Full-time,Fundraising,Music Therapy,"marathi, hindi",0,Helpage India,9041773155,O+,No,Experienced nurse,28,Seva Ashram,Animal Welfare,Solapur,9716721935,14,1,0,8,2
325,Volunteer_225,19,Male,Solapur,Weekends,Logistics,Photography,"hindi, english",0,Red Cross,9977261533,AB+,No,Great fundraiser,31,Green Maharashtra,Child Care,Kolhapur,9637990393,12,0,1,7,3
326,Volunteer_226,27,Female,Pune,Evenings,Fundraising,Photography,"english, marathi",4,Helpage India,9215036502,A+,Yes,Skilled counselor,26,Hope Foundation,Healthcare,Amravati,9432943881,1,1,0,8,1
327,Volunteer_227,30,Male,Nashik,Weekdays,Medical Assistance,Music Therapy,"marathi, english",4,Helpage India,9494590354,O+,Yes,Experienced nurse,43,Seva Ashram,Environment,Mumbai,9729657703,7,1,1,2,5
328,Volunteer_228,47,Female,Pune,Weekdays,Fundraising,Music Therapy,"marathi, english",3,Cry Foundation,9649675147,AB+,Yes,Experienced nurse,22,Jeevan Jyot,Healthcare,Sangli,9043032907,9,0,0,3,4
329,Volunteer_229,42,Female,Amravati,Full-time,Medical Assistance,Driving,"hindi, english",2,Childline,9378498574,O+,Yes,Handles crowd well,21,Jeevan Jyot,Orphanage,Pune,9571512725,8,1,1,4,4
330,Volunteer_230,38,Male,Nashik,Weekdays,Teaching,Cooking,"hindi, english",0,Helpage India,9148926878,AB+,Yes,Great fundraiser,1,Jeevan Jyot,Elderly Care,Mumbai,9940671503,13,0,0,9,5
331,Volunteer_231,23,Male,Pune,Full-time,Logistics,Social Media,"hindi, english",4,None,9717112234,AB+,No,Experienced nurse,37,Seva Ashram,Animal Welfare,Mumbai,9522340363,14,1,0,5,1
